VP	TO	 ID obj.	ITyp	STyp	S	Zaèátek	Konec	VarPole	ÈZá	H	Var.pole uživatel.dat
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010700			T 30010700                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010701			T 30010701                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010703			T 30010703                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010704			T 30010704                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010705			T 30010705                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010706			T 30010706                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010707			T 30010707                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010708			T 30010708                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010709			T 30010709                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010710			T 30010710                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010711			T 30010711                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010712			T 30010712                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010714			T 30010714                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010715			T 30010715                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010716			T 30010716                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010717			T 30010717                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30010719			T 30010719                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30018603			T 30018603                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30026239			T 30026239                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30027298			T 30027298                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30027340			T 30027340                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30030528			T 30030528                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30042444			T 30042444                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30004734			T 30004734                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30004745			T 30004745                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010700			T 30010700                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010701			T 30010701                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010703			T 30010703                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010704			T 30010704                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010705			T 30010705                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010706			T 30010706                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010707			T 30010707                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010708			T 30010708                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010709			T 30010709                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010710			T 30010710                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010711			T 30010711                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010712			T 30010712                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010714			T 30010714                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010715			T 30010715                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010716			T 30010716                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010717			T 30010717                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30010719			T 30010719                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30018603			T 30018603                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30026239			T 30026239                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30027298			T 30027298                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30027340			T 30027340                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30030528			T 30030528                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2016	30.09.2017	T 30042444			T 30042444                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2017	31.12.2023	T 30004734			T 30004734                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2017	31.12.2023	T 30004745			T 30004745                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2017	31.12.2023	T 30010700			T 30010700                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2017	31.12.2023	T 30010701			T 30010701                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
